Partner Name,Partner Address,Partner Website,Fave Partner Site,Contact Information,Country,Location,Latitude,Longitude,Accept FavePay
Home Sweet Home Cafe 甜蜜海鲜馆,,https://www.facebook.com/%E7%94%9C%E8%9C%9C%E6%B5%B7%E9%B2%9C%E9%A6%86-Home-Sweet-Home-Cafe-2019000291697550/,https://myfave.com/kedah/partners/home-sweet-home-cafe-%E7%94%9C%E8%9C%9C%E6%B5%B7%E9%B2%9C%E9%A6%86,,Malaysia,Kedah,,,false
Hometown Laksa,"P1-037, Level P1, Block J, The School Jaya One, No 72A, Jalan Universiti, Petaling Jaya",https://www.facebook.com/hometownlaksafranchise/,https://myfave.com/kedah/partners/hometown-laksa,,Malaysia,Kedah,3.117806,101.635586,true
HOMURI Homemade Desserts,"T-327, Level 3, The Starling Mall, 6, Jalan SS 21/37, Damansara Utama, Petaling Jaya, Malaysia",https://www.facebook.com/HomuriHomemadeDesserts/,https://myfave.com/kedah/partners/homuri-homemade-desserts,,Malaysia,Kedah,3.134388,101.623224,true
Honestbee,,https://www.honestbee.my/,https://myfave.com/kedah/partners/honestbee,,Malaysia,Kedah,,,false
Honest Brand,,,https://myfave.com/kedah/partners/honest-brand,,Malaysia,Kedah,,,false
Honey Badgers,,http://www.badgerfitness.net/,https://myfave.com/kedah/partners/honey-badgers,,Malaysia,Kedah,,,false
Honeycoat Nail Saloon,,https://www.facebook.com/HoneycoatNail/?rf=398728916936182,https://myfave.com/kedah/partners/honeycoat-nail-saloon,,Malaysia,Kedah,,,false
Honey Hair Studio,,,https://myfave.com/kedah/partners/honey-hair-studio,,Malaysia,Kedah,,,false
Hong Ding Lou Steamboat,"B-G-1, Soho Ipoh, Jalan Sultan Iskandar Shah, 30000 Ipoh, Perak Darul Ridzuan. ",,https://myfave.com/kedah/partners/hong-ding-lou-steamboat,,Malaysia,Kedah,4.59534,101.07705,true
Hong Kong 8am 港室八點鐘,,,https://myfave.com/kedah/partners/hong-kong-8am-%E6%B8%AF%E5%AE%A4%E5%85%AB%E9%BB%9E%E9%90%98,,Malaysia,Kedah,,,false
Hong Kong Big Bus (Triba-East Travel),,https://www.bigbustours.com/en/hong-kong/hong-kong-bus-tours/,https://myfave.com/kedah/partners/hong-kong-big-bus-triba-east-travel,,Malaysia,Kedah,,,false
Hong Kong Cart Noodle,"Ground Floor,Kiosk 4, Jalan USJ 25/1C, One City, 47100 Subang",,https://myfave.com/kedah/partners/hong-kong-cart-noodle,,Malaysia,Kedah,3.02058,101.581078,true
Hong Kong Kai,"F223A, First Floor, 1 Utama Shopping Centre",,https://myfave.com/kedah/partners/hong-kong-kai,,Malaysia,Kedah,3.148986,101.616133,true
Hong Kong Sheng Kee Dessert,"1 Utama Shopping Centre, 1, Lebuh Bandar Utama, Bandar Utama, 47800 Petaling Jaya, Selangor, Malaysia",,https://myfave.com/kedah/partners/hong-kong-sheng-kee-dessert,,Malaysia,Kedah,3.148232199999999,101.61619089999999,true
Hong Kong Sky 100 Observation Deck (Triba-East Travel),,https://sky100.com.hk/,https://myfave.com/kedah/partners/hong-kong-sky-100-observation-deck-triba-east-travel,,Malaysia,Kedah,,,false
Hong Yu Wing Chun Martial Arts,,https://m.facebook.com/%E9%B8%BF%E7%BE%BD%E5%92%8F%E6%98%A5%E6%8B%B3-HongYu-WingChun-%E6%BD%98%E6%B0%8F-530213707067399/,https://myfave.com/kedah/partners/hong-yu-wing-chun-martial-arts,,Malaysia,Kedah,,,false
Honor,"Digital Mall, 2, Jalan 14/20, Seksyen 14 Petaling Jaya, 46100 Petaling Jaya, Selangor",,https://myfave.com/kedah/partners/honor,,Malaysia,Kedah,3.1091423,101.63632170000005,true
Honor IOI City Mall,"Lot 1-041, 1st Floor, IOI City Mall,, IOI Resort, 62502 Sepang, Putrajaya, Malaysia",,https://myfave.com/kedah/partners/honor-ioi-city-mall,,Malaysia,Kedah,2.9703556,101.71330549999993,true
Honor Sunway Carnival Mall,"SK 25 & 30,2nd Floor,Sunway Carnival Mall,13700 Bandar Sunway Carnival Seberang Jaya.",https://www.facebook.com/honorsunwaycarnivalmall/,https://myfave.com/kedah/partners/honor-sunway-carnival-mall,,Malaysia,Kedah,5.398919,100.3978886,true
Honor Sunway Pyramid,"LOT F1.41A Sunway Pyramid, Bandar Sunway, 47500 Subang Jaya, Selangor, Malaysia",,https://myfave.com/kedah/partners/honor-sunway-pyramid,,Malaysia,Kedah,3.0736103,101.6058964,true
Honzu,"2nd floor, 1 Utama Shopping Centre (New Wing), Bandar Utama, 47800 Petaling Jaya, Selangor",,https://myfave.com/kedah/partners/honzu,,Malaysia,Kedah,3.1490571,101.6165027,true
Hoong Foong Dim Sum,"No. 77 & 79, Jalan USJ 21/10, Usj 21, 47630 Subang Jaya, Selangor, Malaysia",,https://myfave.com/kedah/partners/hoong-foong-dim-sum,,Malaysia,Kedah,3.027209,101.58184900000003,true
Hoot Optical,,https://www.facebook.com/hootoptical/,https://myfave.com/kedah/partners/hoot-optical,,Malaysia,Kedah,,,false
Hope Bite Cafe,,https://www.facebook.com/Hope-Bite-1824700147766725/?fref=ts,https://myfave.com/kedah/partners/hope-bite-cafe-b4f85590-8260-47b3-9835-9e2c55e7a622,,Malaysia,Kedah,,,false
Hormeta,,https://www.facebook.com/harmetabeauty/,https://myfave.com/kedah/partners/hormeta,,Malaysia,Kedah,,,false
Horo Scope De Beauty & Slimming Centre,,,https://myfave.com/kedah/partners/horo-scope-de-beauty-slimming-centre,,Malaysia,Kedah,,,false
Hotel Alami Garden,,http://www.alamigardenhotel.com.my,https://myfave.com/kedah/partners/hotel-alami-garden,,Malaysia,Kedah,,,false
"Hotel Casuarina@Meru, Ipoh",,http://www.casuarinahotels.com.my/,https://myfave.com/kedah/partners/hotel-casuarinameru-ipoh,,Malaysia,Kedah,,,false
Hotel Da Som Inn,,http://www.dasominnmelaka.com,https://myfave.com/kedah/partners/hotel-da-som-inn,,Malaysia,Kedah,,,false
Hotel De Art @ USJ 21,,http://www.hoteldeart.com.my/,https://myfave.com/kedah/partners/hotel-de-art-usj-21,,Malaysia,Kedah,,,false
"Hotel Jen Puteri Harbour, Johor",,https://www.hoteljen.com/johor/puteriharbour/about/?WT.mc_id=THPH_201611_GLOBAL_SOCIAL_FACEBOOK_BANNER_TEXTLINK_FBPROFILE_EN,https://myfave.com/kedah/partners/hotel-jen-puteri-harbour-johor,,Malaysia,Kedah,,,false
Hotel Penaga,,http://www.hotelpenaga.com,https://myfave.com/kedah/partners/hotel-penaga,,Malaysia,Kedah,,,false
Hotel Puri Pujangga,,,https://myfave.com/kedah/partners/hotel-puri-pujangga,,Malaysia,Kedah,,,false
Hotel Richbaliz,,http://www.hotelrichbaliz.com.my,https://myfave.com/kedah/partners/hotel-richbaliz,,Malaysia,Kedah,,,false
Hotel Royal Penang,,http://www.hotelroyalpenang.com,https://myfave.com/kedah/partners/hotel-royal-penang,,Malaysia,Kedah,,,false
Hotel Shangri-La Kota Kinabalu (F&B),,http://www.kkshang.com,https://myfave.com/kedah/partners/hotel-shangri-la-kota-kinabalu-fb,,Malaysia,Kedah,,,false
Hotel Suria Malaqa,,http://www.hotelsuriamalaqa.com,https://myfave.com/kedah/partners/hotel-suria-malaqa-883a1539-27a1-49b9-b259-e18df37ee495,,Malaysia,Kedah,,,false
Hotpan Teppanyaki 豪品台式鐵板燒,"

No.62, Jalan Pendekar 13, Taman Ungku Tun Aminah, 81300 Skudai, Johor, Malaysia",,https://myfave.com/kedah/partners/hotpan-teppanyaki-%E8%B1%AA%E5%93%81%E5%8F%B0%E5%BC%8F%E9%90%B5%E6%9D%BF%E7%87%92,,Malaysia,Kedah,1.5143392,103.65401020000002,true
Hot & Roll,,,https://myfave.com/kedah/partners/hot-roll,,Malaysia,Kedah,,,false
Hotwind,"Seksyen, 90, Jalan Cochrane, Cheras, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia, 55100 Kuala Lumpur, Malaysia",,https://myfave.com/kedah/partners/hotwind,,Malaysia,Kedah,3.134746,101.72303740000007,true
Hot Wings,"The Weld, 76, Jalan Raja Chulan, Kuala Lumpur, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",http://www.hotwings.com.my/,https://myfave.com/kedah/partners/hot-wings,,Malaysia,Kedah,3.1510152,101.70683150000002,true
Hot Yo Studio,,http://hotyostudio.com/,https://myfave.com/kedah/partners/hot-yo-studio,,Malaysia,Kedah,,,false
Hou Mei Wo,"11, Jalan Medan Ipoh, Bandar Baru Medan Ipoh, Perak 31400",https://www.facebook.com/houmei.steamboat.ipoh/,https://myfave.com/kedah/partners/hou-mei-wo,,Malaysia,Kedah,4.618796,101.118915,true
House,,https://www.housegroup.com.my/,https://myfave.com/kedah/partners/house,,Malaysia,Kedah,,,false
House De Hotpot,"49, Ground Floor, Jalan Bercham, Medan Bercham Selatan, 31400 Ipoh Perak.

",https://www.facebook.com/housedehotpot/,https://myfave.com/kedah/partners/house-de-hotpot,,Malaysia,Kedah,4.62534,101.12098,true
House Of Amber,"

No.2, Jalan Midlands

10250 Penang, Malaysia",https://www.facebook.com/HouseOfAmberMalaysia/,https://myfave.com/kedah/partners/house-of-amber,,Malaysia,Kedah,5.4383243,100.3049171,true
House Of Hajar,,http://www.houseofhajar.com,https://myfave.com/kedah/partners/house-of-hajar,,Malaysia,Kedah,,,false
House Of Healin (Bayan Baru),,https://m.facebook.com/HOUSE-OF-HEALIN-108970462454916/,https://myfave.com/kedah/partners/house-of-healin-bayan-baru,,Malaysia,Kedah,,,false
House Of Nasi Kerabu,,,https://myfave.com/kedah/partners/house-of-nasi-kerabu-beabbf22-79af-42a2-9210-9444ff10ee0c,,Malaysia,Kedah,,,false
Houz Depot,"23, Persiaran Surian, Pelangi Damansara, 47800 Petaling Jaya, Selangor, Malaysia",,https://myfave.com/kedah/partners/houz-depot,,Malaysia,Kedah,3.1535421,101.60339879999992,true
How's Your Hair,,https://www.facebook.com/pages/Hows-Your-Hair-The-Hair-Expert-/1019477984743057?fref=ts,https://myfave.com/kedah/partners/hows-your-hair,,Malaysia,Kedah,,,false
HSBC Singapore Rugby Sevens (Triba-East Travel),,https://page.singapore7s.sg/hsbc-singapore-rugby7s,https://myfave.com/kedah/partners/hsbc-singapore-rugby-sevens-triba-east-travel,,Malaysia,Kedah,,,false
H Space,"D-09-05, Menara Mitraland, No.13A, Jalan PJU 5/1, Kota Damansara, 47810 Petaling Jaya, Selangor",https://www.hspace.co/,https://myfave.com/kedah/partners/h-space,,Malaysia,Kedah,3.15503,101.5969,true
H Space (Fave),,https://www.hspace.co/,https://myfave.com/kedah/partners/h-space-fave,,Malaysia,Kedah,,,false
HSY Beauty,,https://www.facebook.com/www.gifenls.com.my/,https://myfave.com/kedah/partners/hsy-beauty,,Malaysia,Kedah,,,false
H TAG FASHION MAKEUP BEAUTY,,https://www.facebook.com/htagfashionmakeupbeauty/,https://myfave.com/kedah/partners/h-tag-fashion-makeup-beauty,,Malaysia,Kedah,,,false
I Beauty & Bodyline Station,,http://www.nardialab.com,https://myfave.com/kedah/partners/i-beauty-bodyline-station,,Malaysia,Kedah,,,false
I Beauty House,,http://ibeauty-house.com/,https://myfave.com/kedah/partners/i-beauty-house-8d3231e3-8cf4-46ad-ad20-1f46baa5b98e,,Malaysia,Kedah,,,false
IBeauty Salon & Academy,,http://www.namecard.my/is/ibeauty/,https://myfave.com/kedah/partners/ibeauty-salon-academy,,Malaysia,Kedah,,,false
I Beauty Skin Solution,,https://www.facebook.com/I-Beauty-Skin-Solution-1432428636971430/info/?tab=page_info,https://myfave.com/kedah/partners/i-beauty-skin-solution,,Malaysia,Kedah,,,false
Ibis Hotel Melaka (About Travel),,http://www.abouttravel.my,https://myfave.com/kedah/partners/ibis-hotel-melaka-about-travel,,Malaysia,Kedah,,,false
Ibis Styles KL Fraser Business Park,,http://www.accorhotels.com/8552,https://myfave.com/kedah/partners/ibis-styles-kl-fraser-business-park,,Malaysia,Kedah,,,false
Ibis Styles Kota Kinabalu Inanam (Gabion Bistro),,https://www.facebook.com/ibisstyleskk/,https://myfave.com/kedah/partners/ibis-styles-kota-kinabalu-inanam-gabion-bistro,,Malaysia,Kedah,,,false
Ibowl Brem Mall,,https://www.facebook.com/ibowlkl/,https://myfave.com/kedah/partners/ibowl-brem-mall,,Malaysia,Kedah,,,false
Ibrow Beauty,,https://www.facebook.com/ibrowbeauty88/,https://myfave.com/kedah/partners/ibrow-beauty,,Malaysia,Kedah,,,false
Ice Age Dessert Cafe,"199, Jalan Sri Pelangi, Taman Pelangi, 80400 Johor Bahru, Johor, Malaysia",https://www.facebook.com/Iceagedessertcafe/,https://myfave.com/kedah/partners/ice-age-dessert-cafe,,Malaysia,Kedah,1.4798382,103.77416820000008,true
Iceberg Dessert Cafe,"No.38A , Jalan Desa Bakti , Taman Desa Bakti , 58100 Kuala Lumpur",,https://myfave.com/kedah/partners/iceberg-dessert-cafe,,Malaysia,Kedah,3.106,101.683,true
Ice Bucket,"Level 2, IOI City Mall, 62502 Putrajaya, Wilayah Persekutuan, Malaysia",,https://myfave.com/kedah/partners/ice-bucket,,Malaysia,Kedah,2.970534,101.713893,true
Ice Cream & Co,,https://www.facebook.com/icecreamandcoMY/,https://myfave.com/kedah/partners/ice-cream-co,,Malaysia,Kedah,,,false
Ice Dream Cafe,"Lot 11, First Floor, ML 3 1/2 Jalan Nosoob, Lido Plaza, Kg Kobusak Penampang,

88300 Kota Kinabalu.",https://www.facebook.com/idclidoplaza/,https://myfave.com/kedah/partners/ice-dream-cafe,,Malaysia,Kedah,5.937018699999999,116.08247919999997,true
IceNoodles,"K09, UGF, Menara KL",,https://myfave.com/kedah/partners/icenoodles,,Malaysia,Kedah,3.152917,101.703829,true
Ichi Mai Restaurant,"No 10, Jalan Medan Ipoh 9, Bandar Baru Medan Ipoh, 31400 Ipoh",,https://myfave.com/kedah/partners/ichi-mai-restaurant,,Malaysia,Kedah,4.6155652,101.1225143,true
I-city (Zeenath Tour),,,https://myfave.com/kedah/partners/i-city-zeenath-tour,,Malaysia,Kedah,,,false
IconFit Club,,https://www.facebook.com/pages/Iconfit-Club/614062745368978,https://myfave.com/kedah/partners/iconfit-club,,Malaysia,Kedah,,,false
Iconic Hotel (F&B),,https://www.iconichotel.com.my/,https://myfave.com/kedah/partners/iconic-hotel-fb,,Malaysia,Kedah,,,false
ICosmos Enterprise,,http://www.icosmosenterprise.com,https://myfave.com/kedah/partners/icosmos-enterprise,,Malaysia,Kedah,,,false
IDC (Ice Dreams Cafe),"30, Jalan SS 20/10, Damansara Kim, 47400 Petaling Jaya, Selangor, Malaysia",https://www.facebook.com/idckl/,https://myfave.com/kedah/partners/idc-ice-dreams-cafe-64b3b0dd-4327-412e-9d28-e08e15f3c64d,,Malaysia,Kedah,3.135347,101.62900000000002,true
Idealite,"Lot 1-01-05, Ground Floor, Egate, Lebuh Tunku Kudin 2, 

11700 Gelugor, Penang.",http://www.idealite.growonline.my/,https://myfave.com/kedah/partners/idealite,,Malaysia,Kedah,5.37586,100.315407,true
Idealite Vivacity,,,https://myfave.com/kedah/partners/idealite-vivacity,,Malaysia,Kedah,,,false
Ideal LOC Cafe,"29G, Jalan Semenyih Sentral 4, Taman Semenyih Sentral, 43500 Semenyih",https://web.facebook.com/Ideal-LOC-Caf%C3%A9-%E7%90%86%E6%83%B3%E8%8C%B6%E9%A4%90%E5%8E%85-Kajang-1600796383326387/,https://myfave.com/kedah/partners/ideal-loc-cafe,,Malaysia,Kedah,2.943774,101.843221,true
I DEGREE,"Lot 10, No. 39 Teck Guan Villa, Lorong Tupai, Mile 3, Jalan Penampang, 88300 Kota Kinabalu",https://www.facebook.com/Idegreekk/,https://myfave.com/kedah/partners/i-degree,,Malaysia,Kedah,5.9435848,116.08282859999997,true
ID HAIR PARLOR,,,https://myfave.com/kedah/partners/id-hair-parlor,,Malaysia,Kedah,,,false
I Eat Restaurant,"110-1-21, Summerton Commercial, Persiaran Bayan Indah, 11900 Bayan Lepas, Pulau Pinang, Malaysia.",,https://myfave.com/kedah/partners/i-eat-restaurant,,Malaysia,Kedah,5.338511,100.308577,true
IExpress,"Unit 5, Block G, Setia Walk, G-07-2, Persiaran Wawasan, Bandar Puchong Jaya, 47160 Puchong, Selangor, Malaysia",https://www.facebook.com/iExpress.my,https://myfave.com/kedah/partners/iexpress,,Malaysia,Kedah,3.0316444,101.61670920000006,true
IFLY Singapore (Triba-East),,https://www.tribaeast.com/product/i-fly-shiok-experience-with-2-rounds-of-sky-dive/,https://myfave.com/kedah/partners/ifly-singapore-triba-east,,Malaysia,Kedah,,,false
I Gorgeous Beauty,,https://www.facebook.com/I-Gorgeous-Skin-and-Body-Care-236848439665492/timeline/,https://myfave.com/kedah/partners/i-gorgeous-beauty,,Malaysia,Kedah,,,false
IHOP Cafe,,https://www.facebook.com/fullhopp/,https://myfave.com/kedah/partners/ihop-cafe,,Malaysia,Kedah,,,false
IHVNOSTYLe,"Jalan Cheras, Maluri, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",https://www.facebook.com/iHVNOSTYLe/,https://myfave.com/kedah/partners/ihvnostyle,,Malaysia,Kedah,3.1267927,101.72501820000002,true
I-Inter Kidz Advanced Education Group,,,https://myfave.com/kedah/partners/i-inter-kidz-advanced-education-group,,Malaysia,Kedah,,,false
Ikhwan Restaurant,,,https://myfave.com/kedah/partners/ikhwan-restaurant,,Malaysia,Kedah,,,false
I KITCH SDN BHD,"Mid Valley, 58000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",,https://myfave.com/kedah/partners/i-kitch-sdn-bhd,,Malaysia,Kedah,3.119008,101.67883299999994,true
Ikiyoyo Restaurant,"

No 80, Jalan Adda 7, Taman Adda Heights 81100 Johor Bahru ",,https://myfave.com/kedah/partners/ikiyoyo-restaurant,,Malaysia,Kedah,1.548786,103.746228,true
ILAHUI MALAYSIA,,,https://myfave.com/kedah/partners/ilahui-malaysia,,Malaysia,Kedah,,,false
Illumi Beauty,,https://www.facebook.com/Illumibeauty/,https://myfave.com/kedah/partners/illumi-beauty,,Malaysia,Kedah,,,false
Illusions Dance Academy,,https://www.facebook.com/illusions.kl,https://myfave.com/kedah/partners/illusions-dance-academy,,Malaysia,Kedah,,,false
I Love My Club,,http://www.zumbaampang.com/,https://myfave.com/kedah/partners/i-love-my-club,,Malaysia,Kedah,,,false
I Love Yoo,,http://www.iloveyoo.com.my/,https://myfave.com/kedah/partners/i-love-yoo-b3c56771-09e3-4c79-951d-1e03b46aa7ef,,Malaysia,Kedah,,,false
IL Perfect Brows & Wax,,https://www.facebook.com/pg/ILPerfectBeauty/about/?ref=page_internal,https://myfave.com/kedah/partners/il-perfect-brows-wax,,Malaysia,Kedah,,,false
Ilveda Esthetics,,,https://myfave.com/kedah/partners/ilveda-esthetics,,Malaysia,Kedah,,,false
IM4U Gym,,,https://myfave.com/kedah/partners/im4u-gym,,Malaysia,Kedah,,,false
Image Avenew,,,https://myfave.com/kedah/partners/image-avenew,,Malaysia,Kedah,,,false
Image Lab Studio,,https://www.facebook.com/imagelabstudio15/,https://myfave.com/kedah/partners/image-lab-studio,,Malaysia,Kedah,,,false
Imagine Laserworks Malaysia,,http://imaginelaserworks.com.my/,https://myfave.com/kedah/partners/imagine-laserworks-malaysia,,Malaysia,Kedah,,,false
Imbi Village Restaurant,,https://www.facebook.com/imbivillagerestaurant/,https://myfave.com/kedah/partners/imbi-village-restaurant,,Malaysia,Kedah,,,false
I'm Boss Cafe,"7, Persiaran Greentown 7, Pusat Perdagangan Greentown, 30450 Ipoh, Perak",https://www.facebook.com/EatLikeABoss/,https://myfave.com/kedah/partners/im-boss-cafe,,Malaysia,Kedah,4.5991225,101.0931297,true
I-Medic Repair & Service Specialist,"M-0-8 Ground Floor , City Mall, 88300 Kota Kinabalu Sabah.",http://Http://www.i-medic.my,https://myfave.com/kedah/partners/i-medic-repair-service-specialist,,Malaysia,Kedah,5.962307,116.09635649999996,true
Imiracle Wellness,,http://imiraclewellness.etowns.net/imw/Home,https://myfave.com/kedah/partners/imiracle-wellness,,Malaysia,Kedah,,,false
Imperial Art Cottage,"No 27, Jalan Radin Anum 2, Sri Petaling, 57000 Kuala Lumpur.",http://imperialartcottage.weebly.com/,https://myfave.com/kedah/partners/imperial-art-cottage,,Malaysia,Kedah,3.067916,101.691334,true
Imperial Bak Kut Teh,"GF, Lot 14651, Section 11, Height Drive, Phase 3, Jalan Stutong, 93350, Kuching, Sarawak",,https://myfave.com/kedah/partners/imperial-bak-kut-teh,,Malaysia,Kedah,1.506253,110.375399,true
Imperial Chakri Palace,"Kuala Lumpur City Centre, Lot 417B, Suria KLCC, Kuala Lumpur City Centre, 50088 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",,https://myfave.com/kedah/partners/imperial-chakri-palace,,Malaysia,Kedah,3.15764,101.711708,true
Imperial Chinese Cuisine 御宝轩,"33-SB-01, Prangin Mall, Jalan Dr. Lim Chwee Leong, 10100 George Town, Malaysia",http://www.lot33.com.my/imperial-chinese-cuisine/,https://myfave.com/kedah/partners/imperial-chinese-cuisine-%E5%BE%A1%E5%AE%9D%E8%BD%A9,,Malaysia,Kedah,5.414504,100.331107,true
Imperial Court Restaurant,,http://thetop.com.my/,https://myfave.com/kedah/partners/imperial-court-restaurant,,Malaysia,Kedah,,,false
Impiana Hotel Ipoh,,http://ipohhotels.impiana.com.my/dining/the-coffee-house/,https://myfave.com/kedah/partners/impiana-hotel-ipoh,,Malaysia,Kedah,,,false
Impiana Hotel Senai - The Tiffin,,https://www.facebook.com/impianasenai/,https://myfave.com/kedah/partners/impiana-hotel-senai-the-tiffin,,Malaysia,Kedah,,,false
Impian Golf & Country Club,,http://www.simedarbyhospitality.com/igcc,https://myfave.com/kedah/partners/impian-golf-country-club,,Malaysia,Kedah,,,false
IMP Kitchen,"No. 6, PSN Greentown 6 Pusat Perdagagan Greentown, 30450 Ipoh, Perak.",https://www.facebook.com/impkitchen/photos/pb.324074191343237.-2207520000.1498118895./350871848663471/?type=3&theater,https://myfave.com/kedah/partners/imp-kitchen,,Malaysia,Kedah,4.5990537,101.092764217,true
Impreme Calendar World Sdn. Bhd,"Mid Valley, 58000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",,https://myfave.com/kedah/partners/impreme-calendar-world-sdn-bhd,,Malaysia,Kedah,3.119008,101.67883299999994,true
Impressoul Gastrology,,https://www.facebook.com/impressoul/,https://myfave.com/kedah/partners/impressoul-gastrology,,Malaysia,Kedah,,,false
